0.860296	0.923294	-0.98	0.98	-0.98	-0.98	-0.98
0.326706	0.838600	-0.98	0.98	-0.98	-0.98	-0.98
0.437536	0.040838	-0.98	-0.98	-0.98	-0.98	0.98
0.146846	0.948602	-0.98	0.98	-0.98	-0.98	-0.98
0.941813	0.558758	-0.98	0.98	-0.98	-0.98	-0.98
-0.767876	0.580087	0.98	-0.98	-0.98	-0.98	-0.98
-0.682899	0.347806	0.98	-0.98	-0.98	-0.98	-0.98
0.867101	0.632181	-0.98	0.98	-0.98	-0.98	-0.98
0.716935	-0.149913	-0.98	-0.98	-0.98	0.98	-0.98
0.096693	-0.771437	-0.98	-0.98	-0.98	-0.98	0.98
-0.891051	0.644076	0.98	-0.98	-0.98	-0.98	-0.98
0.653307	0.158402	-0.98	0.98	-0.98	-0.98	-0.98
0.791629	-0.488043	-0.98	-0.98	-0.98	0.98	-0.98
-0.649931	0.363524	0.98	-0.98	-0.98	-0.98	-0.98
-0.052479	-0.832394	-0.98	-0.98	-0.98	-0.98	0.98
0.013661	-0.421836	-0.98	-0.98	-0.98	-0.98	0.98
-0.385795	0.272911	0.98	-0.98	-0.98	-0.98	-0.98
-0.305964	-0.612761	-0.98	-0.98	0.98	-0.98	-0.98
-0.187133	-0.009707	-0.98	-0.98	-0.98	-0.98	0.98
0.916209	-0.741153	-0.98	-0.98	-0.98	0.98	-0.98
0.658611	0.036615	-0.98	-0.98	-0.98	-0.98	0.98
0.510703	-0.789007	-0.98	-0.98	-0.98	0.98	-0.98
0.826705	0.817344	-0.98	0.98	-0.98	-0.98	-0.98
0.670957	-0.724855	-0.98	-0.98	-0.98	0.98	-0.98
0.086016	0.409480	-0.98	-0.98	-0.98	-0.98	0.98
0.359460	-0.168369	-0.98	-0.98	-0.98	0.98	-0.98
-0.634417	0.317892	0.98	-0.98	-0.98	-0.98	-0.98
-0.277236	0.450352	0.98	-0.98	-0.98	-0.98	-0.98
0.302486	0.780803	-0.98	0.98	-0.98	-0.98	-0.98
0.720544	0.491215	-0.98	0.98	-0.98	-0.98	-0.98
-0.024861	-0.614405	-0.98	-0.98	-0.98	-0.98	0.98
-0.114418	0.152686	0.98	-0.98	-0.98	-0.98	-0.98
-0.500392	0.243738	0.98	-0.98	-0.98	-0.98	-0.98
0.074066	0.137112	-0.98	-0.98	-0.98	-0.98	0.98
-0.517831	0.710206	0.98	-0.98	-0.98	-0.98	-0.98
