-0.392136	-0.350622	0.98	-0.98	-0.98
0.062620	0.548782	0.98	-0.98	-0.98
-0.551998	-0.077924	0.98	-0.98	-0.98
0.103512	0.655058	0.98	-0.98	-0.98
-0.023949	-0.485932	0.98	-0.98	-0.98
0.318358	-0.318693	0.98	-0.98	-0.98
0.639597	-0.135979	0.98	-0.98	-0.98
-0.641913	-0.267571	0.98	-0.98	-0.98
0.266036	0.524625	0.98	-0.98	-0.98
0.223815	-0.538308	0.98	-0.98	-0.98
-0.333577	-0.264693	0.98	-0.98	-0.98
0.642808	-0.163836	0.98	-0.98	-0.98
-0.405286	0.157193	0.98	-0.98	-0.98
-0.299623	0.401203	0.98	-0.98	-0.98
0.001728	-0.632788	0.98	-0.98	-0.98
0.524324	0.334378	0.98	-0.98	-0.98
0.382063	0.258463	0.98	-0.98	-0.98
0.473852	-0.270231	0.98	-0.98	-0.98
0.658006	-0.113548	0.98	-0.98	-0.98
0.666524	0.090512	0.98	-0.98	-0.98
-0.307124	-0.476957	0.98	-0.98	-0.98
0.665703	-0.207125	0.98	-0.98	-0.98
0.115124	0.553145	0.98	-0.98	-0.98
0.290243	-0.288283	0.98	-0.98	-0.98
-0.338386	-0.236411	0.98	-0.98	-0.98
-0.191693	0.612820	0.98	-0.98	-0.98
0.570612	-0.301622	0.98	-0.98	-0.98
-0.528744	-0.161833	0.98	-0.98	-0.98
-0.474437	0.150112	0.98	-0.98	-0.98
0.165235	-0.664414	0.98	-0.98	-0.98
0.272995	-0.297433	0.98	-0.98	-0.98
-0.458050	-0.284907	0.98	-0.98	-0.98
0.485156	0.336343	0.98	-0.98	-0.98
0.508100	0.294544	0.98	-0.98	-0.98
-0.447498	-0.122198	0.98	-0.98	-0.98
0.524020	-0.079999	0.98	-0.98	-0.98
-0.371971	-0.500753	0.98	-0.98	-0.98
0.077815	0.544892	0.98	-0.98	-0.98
-0.218320	-0.538839	0.98	-0.98	-0.98
0.461424	-0.199970	0.98	-0.98	-0.98
0.117424	0.685913	0.98	-0.98	-0.98
0.310647	-0.324770	0.98	-0.98	-0.98
-0.340275	0.440089	0.98	-0.98	-0.98
0.015562	0.461556	0.98	-0.98	-0.98
-0.089855	-0.633376	0.98	-0.98	-0.98
0.335449	0.433351	0.98	-0.98	-0.98
0.412132	-0.064566	0.98	-0.98	-0.98
0.550090	-0.151302	0.98	-0.98	-0.98
-0.325467	-0.612829	0.98	-0.98	-0.98
-0.486779	-0.110285	0.98	-0.98	-0.98
-0.330560	-0.442804	0.98	-0.98	-0.98
0.611153	0.247479	0.98	-0.98	-0.98
0.035228	-0.549182	0.98	-0.98	-0.98
-0.455860	0.037903	0.98	-0.98	-0.98
0.370619	0.589001	0.98	-0.98	-0.98
0.370166	-0.169302	0.98	-0.98	-0.98
-0.067696	0.670720	0.98	-0.98	-0.98
0.407914	-0.204539	0.98	-0.98	-0.98
-0.393086	-0.155632	0.98	-0.98	-0.98
-0.529183	0.331558	0.98	-0.98	-0.98
0.323554	0.350588	0.98	-0.98	-0.98
0.174218	0.543381	0.98	-0.98	-0.98
0.422093	-0.452652	0.98	-0.98	-0.98
-0.478803	0.379052	0.98	-0.98	-0.98
-0.451432	-0.139267	0.98	-0.98	-0.98
0.047648	0.677630	0.98	-0.98	-0.98
-0.407637	-0.017800	0.98	-0.98	-0.98
-0.099628	0.646026	0.98	-0.98	-0.98
0.240849	-0.473427	0.98	-0.98	-0.98
-0.368774	0.398680	0.98	-0.98	-0.98
-0.573025	0.188836	0.98	-0.98	-0.98
-0.311195	-0.604804	0.98	-0.98	-0.98
0.056604	0.591642	0.98	-0.98	-0.98
0.062465	0.522413	0.98	-0.98	-0.98
-0.312754	0.523062	0.98	-0.98	-0.98
0.293652	-0.455999	0.98	-0.98	-0.98
-0.344216	0.266145	0.98	-0.98	-0.98
-0.475376	0.231038	0.98	-0.98	-0.98
0.119462	0.454668	0.98	-0.98	-0.98
0.244824	0.628828	0.98	-0.98	-0.98
-0.208109	-0.474314	0.98	-0.98	-0.98
0.002398	0.605732	0.98	-0.98	-0.98
-0.634169	0.229432	0.98	-0.98	-0.98
0.155793	-0.525592	0.98	-0.98	-0.98
0.263075	-0.349092	0.98	-0.98	-0.98
-0.493251	0.244676	0.98	-0.98	-0.98
-0.589524	-0.311195	0.98	-0.98	-0.98
0.300061	-0.570291	0.98	-0.98	-0.98
0.551059	0.252612	0.98	-0.98	-0.98
-0.417277	0.128057	0.98	-0.98	-0.98
-0.402793	0.061933	0.98	-0.98	-0.98
0.219116	-0.630555	0.98	-0.98	-0.98
-0.604772	-0.077685	0.98	-0.98	-0.98
0.207146	0.405838	0.98	-0.98	-0.98
0.258528	-0.317717	0.98	-0.98	-0.98
0.215970	-0.662352	0.98	-0.98	-0.98
0.031289	-0.677782	0.98	-0.98	-0.98
0.363722	-0.498491	0.98	-0.98	-0.98
-0.090484	-0.393359	0.98	-0.98	-0.98
0.120840	0.430926	0.98	-0.98	-0.98
0.629993	-0.301213	0.98	-0.98	-0.98
-0.491114	-0.493326	0.98	-0.98	-0.98
0.363426	0.465149	0.98	-0.98	-0.98
0.299158	0.604183	0.98	-0.98	-0.98
-0.540563	0.350156	0.98	-0.98	-0.98
-0.020187	0.556783	0.98	-0.98	-0.98
-0.572317	0.316566	0.98	-0.98	-0.98
0.344139	0.462564	0.98	-0.98	-0.98
-0.545788	0.279067	0.98	-0.98	-0.98
-0.450508	-0.059573	0.98	-0.98	-0.98
-0.321380	-0.259893	0.98	-0.98	-0.98
-0.521282	-0.406790	0.98	-0.98	-0.98
-0.330889	-0.552513	0.98	-0.98	-0.98
0.615575	0.012215	0.98	-0.98	-0.98
-0.173896	-0.549804	0.98	-0.98	-0.98
0.428949	0.547163	0.98	-0.98	-0.98
0.155442	-0.469431	0.98	-0.98	-0.98
0.539132	-0.264195	0.98	-0.98	-0.98
0.524745	-0.112404	0.98	-0.98	-0.98
0.486830	-0.365331	0.98	-0.98	-0.98
-0.566920	0.115643	0.98	-0.98	-0.98
0.334945	-0.558611	0.98	-0.98	-0.98
0.066274	0.432856	0.98	-0.98	-0.98
0.488328	0.392559	0.98	-0.98	-0.98
-0.450320	-0.065862	0.98	-0.98	-0.98
-0.111022	-0.471825	0.98	-0.98	-0.98
-0.285135	-0.282401	0.98	-0.98	-0.98
-0.476761	0.464520	0.98	-0.98	-0.98
-0.228210	0.432424	0.98	-0.98	-0.98
-0.054005	-0.541844	0.98	-0.98	-0.98
-0.302453	-0.620949	0.98	-0.98	-0.98
0.106309	-0.431822	0.98	-0.98	-0.98
-0.161223	0.495943	0.98	-0.98	-0.98
-0.067478	-0.673906	0.98	-0.98	-0.98
-0.292927	0.565588	0.98	-0.98	-0.98
-0.612979	0.284048	0.98	-0.98	-0.98
0.229053	0.612421	0.98	-0.98	-0.98
-0.108290	-0.510137	0.98	-0.98	-0.98
-0.093190	-0.398920	0.98	-0.98	-0.98
-0.653051	-0.109163	0.98	-0.98	-0.98
0.306355	-0.545696	0.98	-0.98	-0.98
-0.349907	0.305559	0.98	-0.98	-0.98
-0.080120	0.409143	0.98	-0.98	-0.98
-0.339841	0.350288	0.98	-0.98	-0.98
-0.535250	0.137029	0.98	-0.98	-0.98
-0.241893	-0.433952	0.98	-0.98	-0.98
-0.601237	0.208925	0.98	-0.98	-0.98
-0.387196	0.391472	0.98	-0.98	-0.98
0.054571	-0.615824	0.98	-0.98	-0.98
0.494502	-0.223575	0.98	-0.98	-0.98
0.407130	0.398633	0.98	-0.98	-0.98
0.236775	0.353892	0.98	-0.98	-0.98
0.168468	0.643216	0.98	-0.98	-0.98
0.642673	-0.012663	0.98	-0.98	-0.98
0.570666	-0.117557	0.98	-0.98	-0.98
0.309734	0.348774	0.98	-0.98	-0.98
0.472782	-0.049273	0.98	-0.98	-0.98
-0.429250	-0.308971	0.98	-0.98	-0.98
-0.104074	0.666715	0.98	-0.98	-0.98
-0.564734	-0.117960	0.98	-0.98	-0.98
0.516201	-0.220280	0.98	-0.98	-0.98
0.349069	-0.445845	0.98	-0.98	-0.98
0.131388	0.569702	0.98	-0.98	-0.98
0.310046	0.550125	0.98	-0.98	-0.98
-0.498254	0.082007	0.98	-0.98	-0.98
-0.584252	-0.289238	0.98	-0.98	-0.98
0.097088	0.683619	0.98	-0.98	-0.98
0.312499	0.513450	0.98	-0.98	-0.98
0.305382	-0.613556	0.98	-0.98	-0.98
-0.256727	0.545240	0.98	-0.98	-0.98
-0.643133	0.162020	0.98	-0.98	-0.98
0.562136	-0.031289	0.98	-0.98	-0.98
0.689205	-0.038812	0.98	-0.98	-0.98
0.173328	-0.379103	0.98	-0.98	-0.98
0.672204	-0.053243	0.98	-0.98	-0.98
-0.047597	-0.436591	0.98	-0.98	-0.98
0.362472	0.178073	0.98	-0.98	-0.98
-0.441488	-0.037247	0.98	-0.98	-0.98
0.138745	0.531841	0.98	-0.98	-0.98
0.208744	-0.608380	0.98	-0.98	-0.98
-0.422587	0.498402	0.98	-0.98	-0.98
-0.507340	0.409982	0.98	-0.98	-0.98
0.600018	0.027158	0.98	-0.98	-0.98
0.387849	0.267963	0.98	-0.98	-0.98
-0.349776	0.272488	0.98	-0.98	-0.98
-0.377995	0.323679	0.98	-0.98	-0.98
0.334395	-0.231324	0.98	-0.98	-0.98
-0.605698	-0.167077	0.98	-0.98	-0.98
0.298271	0.470276	0.98	-0.98	-0.98
-0.554591	-0.106285	0.98	-0.98	-0.98
-0.131943	-0.450509	0.98	-0.98	-0.98
-0.507779	0.249166	0.98	-0.98	-0.98
0.364516	-0.594987	0.98	-0.98	-0.98
0.162285	0.444804	0.98	-0.98	-0.98
-0.559501	0.274375	0.98	-0.98	-0.98
-0.068286	-0.435968	0.98	-0.98	-0.98
0.523664	-0.428443	0.98	-0.98	-0.98
-0.476143	-0.302335	0.98	-0.98	-0.98
-0.474168	-0.356474	0.98	-0.98	-0.98
-0.489872	-0.204896	0.98	-0.98	-0.98
0.366500	0.579107	0.98	-0.98	-0.98
-0.473692	-0.290813	0.98	-0.98	-0.98
-0.150278	-0.531544	0.98	-0.98	-0.98
0.350325	-0.280068	0.98	-0.98	-0.98
-0.444183	-0.329407	0.98	-0.98	-0.98
0.467507	-0.070110	0.98	-0.98	-0.98
-0.610548	0.100359	0.98	-0.98	-0.98
-0.602999	-0.024249	0.98	-0.98	-0.98
0.214758	-0.612457	0.98	-0.98	-0.98
-0.604947	0.328988	0.98	-0.98	-0.98
-0.442063	0.435565	0.98	-0.98	-0.98
-0.098110	0.406661	0.98	-0.98	-0.98
-0.191355	-0.589282	0.98	-0.98	-0.98
-0.657365	0.141239	0.98	-0.98	-0.98
-0.341927	0.393944	0.98	-0.98	-0.98
-0.171377	0.422711	0.98	-0.98	-0.98
-0.426786	-0.364365	0.98	-0.98	-0.98
-0.587893	-0.207746	0.98	-0.98	-0.98
-0.238263	0.600366	0.98	-0.98	-0.98
0.020832	-0.662287	0.98	-0.98	-0.98
-0.363991	0.558813	0.98	-0.98	-0.98
-0.058418	-0.483423	0.98	-0.98	-0.98
-0.195834	0.592560	0.98	-0.98	-0.98
-0.604689	0.044441	0.98	-0.98	-0.98
-0.623422	0.163202	0.98	-0.98	-0.98
0.438835	0.453909	0.98	-0.98	-0.98
0.355084	0.323102	0.98	-0.98	-0.98
0.042249	0.562645	0.98	-0.98	-0.98
0.096240	-0.605587	0.98	-0.98	-0.98
0.474989	-0.052982	0.98	-0.98	-0.98
-0.322191	-0.507555	0.98	-0.98	-0.98
0.310341	0.460768	0.98	-0.98	-0.98
0.011868	0.471054	0.98	-0.98	-0.98
0.550838	-0.051868	0.98	-0.98	-0.98
