-0.347817	0.362439	0.98	-0.98	-0.98
0.132419	-0.670997	0.98	-0.98	-0.98
0.580517	0.199506	0.98	-0.98	-0.98
0.591634	-0.100050	0.98	-0.98	-0.98
0.166639	0.470173	0.98	-0.98	-0.98
-0.377505	-0.544776	0.98	-0.98	-0.98
-0.066196	-0.538576	0.98	-0.98	-0.98
-0.286591	-0.332709	0.98	-0.98	-0.98
-0.507980	-0.411368	0.98	-0.98	-0.98
0.599345	-0.059111	0.98	-0.98	-0.98
0.127887	0.631169	0.98	-0.98	-0.98
-0.674439	-0.062176	0.98	-0.98	-0.98
0.140545	-0.647423	0.98	-0.98	-0.98
0.255379	0.355314	0.98	-0.98	-0.98
-0.578527	0.099093	0.98	-0.98	-0.98
0.210014	0.402906	0.98	-0.98	-0.98
0.222624	0.630893	0.98	-0.98	-0.98
0.304697	0.377537	0.98	-0.98	-0.98
-0.530558	0.409706	0.98	-0.98	-0.98
-0.204541	0.567599	0.98	-0.98	-0.98
0.162827	-0.487388	0.98	-0.98	-0.98
0.401742	-0.008792	0.98	-0.98	-0.98
0.448169	0.257655	0.98	-0.98	-0.98
0.580178	0.132114	0.98	-0.98	-0.98
-0.381032	0.582569	0.98	-0.98	-0.98
-0.521194	-0.037952	0.98	-0.98	-0.98
0.314003	-0.455703	0.98	-0.98	-0.98
-0.189377	-0.528661	0.98	-0.98	-0.98
-0.263483	-0.581078	0.98	-0.98	-0.98
0.393697	-0.347986	0.98	-0.98	-0.98
-0.097891	-0.647360	0.98	-0.98	-0.98
-0.148278	-0.586037	0.98	-0.98	-0.98
0.265227	-0.410053	0.98	-0.98	-0.98
-0.426977	-0.469167	0.98	-0.98	-0.98
0.375258	0.343921	0.98	-0.98	-0.98
-0.521209	-0.088766	0.98	-0.98	-0.98
-0.405074	-0.024770	0.98	-0.98	-0.98
-0.139250	-0.641615	0.98	-0.98	-0.98
-0.277601	0.371452	0.98	-0.98	-0.98
-0.213849	0.536820	0.98	-0.98	-0.98
0.063759	0.530389	0.98	-0.98	-0.98
0.329866	0.538362	0.98	-0.98	-0.98
0.324764	0.378173	0.98	-0.98	-0.98
-0.657840	0.038306	0.98	-0.98	-0.98
-0.314644	0.272548	0.98	-0.98	-0.98
0.092586	-0.570257	0.98	-0.98	-0.98
0.330617	0.271219	0.98	-0.98	-0.98
0.162162	0.465707	0.98	-0.98	-0.98
0.494918	0.308279	0.98	-0.98	-0.98
-0.343597	0.209397	0.98	-0.98	-0.98
-0.415563	-0.334099	0.98	-0.98	-0.98
0.031992	0.458432	0.98	-0.98	-0.98
0.502055	-0.379121	0.98	-0.98	-0.98
0.140479	0.431340	0.98	-0.98	-0.98
0.062564	0.452036	0.98	-0.98	-0.98
0.422502	-0.265716	0.98	-0.98	-0.98
0.598159	-0.241477	0.98	-0.98	-0.98
0.059354	0.521723	0.98	-0.98	-0.98
-0.430808	-0.403645	0.98	-0.98	-0.98
-0.340254	0.342355	0.98	-0.98	-0.98
-0.375250	-0.194409	0.98	-0.98	-0.98
-0.039381	0.589170	0.98	-0.98	-0.98
-0.418075	-0.078942	0.98	-0.98	-0.98
-0.589206	-0.200859	0.98	-0.98	-0.98
0.023852	-0.679278	0.98	-0.98	-0.98
-0.303971	-0.507120	0.98	-0.98	-0.98
0.420752	-0.207777	0.98	-0.98	-0.98
-0.191916	-0.486347	0.98	-0.98	-0.98
0.167218	-0.386732	0.98	-0.98	-0.98
0.484770	-0.490251	0.98	-0.98	-0.98
0.109366	-0.683736	0.98	-0.98	-0.98
-0.330910	0.318168	0.98	-0.98	-0.98
-0.396671	-0.057306	0.98	-0.98	-0.98
-0.285233	-0.479952	0.98	-0.98	-0.98
-0.034885	0.432722	0.98	-0.98	-0.98
-0.505006	0.403711	0.98	-0.98	-0.98
-0.674894	-0.086834	0.98	-0.98	-0.98
0.612915	0.059223	0.98	-0.98	-0.98
-0.358032	-0.209530	0.98	-0.98	-0.98
-0.526471	-0.093059	0.98	-0.98	-0.98
-0.557341	-0.160104	0.98	-0.98	-0.98
-0.241661	0.525616	0.98	-0.98	-0.98
0.403255	0.481656	0.98	-0.98	-0.98
0.280436	-0.513727	0.98	-0.98	-0.98
0.259091	-0.644530	0.98	-0.98	-0.98
0.570902	0.203498	0.98	-0.98	-0.98
0.027220	-0.577789	0.98	-0.98	-0.98
-0.534833	0.202916	0.98	-0.98	-0.98
-0.083240	0.511243	0.98	-0.98	-0.98
-0.661517	0.147296	0.98	-0.98	-0.98
0.485349	0.029967	0.98	-0.98	-0.98
-0.639380	0.124105	0.98	-0.98	-0.98
0.507039	0.103295	0.98	-0.98	-0.98
0.221280	0.626187	0.98	-0.98	-0.98
0.201884	0.667425	0.98	-0.98	-0.98
-0.154416	0.426258	0.98	-0.98	-0.98
0.392016	-0.291390	0.98	-0.98	-0.98
-0.116545	-0.403408	0.98	-0.98	-0.98
-0.090336	0.585504	0.98	-0.98	-0.98
-0.159257	0.552998	0.98	-0.98	-0.98
0.035913	0.640948	0.98	-0.98	-0.98
-0.021116	-0.597423	0.98	-0.98	-0.98
0.439573	0.497365	0.98	-0.98	-0.98
0.478491	0.503584	0.98	-0.98	-0.98
0.080535	-0.530461	0.98	-0.98	-0.98
0.470703	-0.261014	0.98	-0.98	-0.98
-0.327688	-0.410773	0.98	-0.98	-0.98
-0.134681	-0.607932	0.98	-0.98	-0.98
0.412481	-0.336214	0.98	-0.98	-0.98
0.590566	-0.323216	0.98	-0.98	-0.98
0.166469	0.381907	0.98	-0.98	-0.98
-0.079236	-0.542793	0.98	-0.98	-0.98
0.407536	0.006035	0.98	-0.98	-0.98
-0.034635	0.566270	0.98	-0.98	-0.98
-0.573827	0.166334	0.98	-0.98	-0.98
0.235457	-0.627887	0.98	-0.98	-0.98
-0.096796	0.637634	0.98	-0.98	-0.98
0.472961	0.435947	0.98	-0.98	-0.98
-0.588762	0.253272	0.98	-0.98	-0.98
0.442963	-0.538218	0.98	-0.98	-0.98
0.340993	0.536886	0.98	-0.98	-0.98
-0.482181	0.244480	0.98	-0.98	-0.98
0.498437	-0.244214	0.98	-0.98	-0.98
-0.066440	0.446066	0.98	-0.98	-0.98
-0.291196	-0.551625	0.98	-0.98	-0.98
-0.492602	0.266494	0.98	-0.98	-0.98
0.387648	-0.316629	0.98	-0.98	-0.98
-0.026529	-0.661334	0.98	-0.98	-0.98
-0.219575	-0.423255	0.98	-0.98	-0.98
0.403578	0.126421	0.98	-0.98	-0.98
-0.078284	0.464974	0.98	-0.98	-0.98
0.491703	-0.253219	0.98	-0.98	-0.98
-0.201451	-0.510266	0.98	-0.98	-0.98
0.175826	-0.543414	0.98	-0.98	-0.98
0.145640	0.460730	0.98	-0.98	-0.98
0.530603	0.334386	0.98	-0.98	-0.98
-0.113181	0.649974	0.98	-0.98	-0.98
0.117257	-0.664676	0.98	-0.98	-0.98
0.431417	-0.408671	0.98	-0.98	-0.98
0.615764	0.077459	0.98	-0.98	-0.98
-0.608770	0.026318	0.98	-0.98	-0.98
-0.528774	-0.308359	0.98	-0.98	-0.98
0.556555	0.371183	0.98	-0.98	-0.98
0.379730	0.462108	0.98	-0.98	-0.98
0.515479	-0.178570	0.98	-0.98	-0.98
-0.529356	0.207099	0.98	-0.98	-0.98
0.295529	0.373050	0.98	-0.98	-0.98
-0.412049	-0.103663	0.98	-0.98	-0.98
0.367189	-0.495463	0.98	-0.98	-0.98
0.438223	-0.179118	0.98	-0.98	-0.98
-0.217881	-0.585471	0.98	-0.98	-0.98
-0.292025	-0.427472	0.98	-0.98	-0.98
0.612346	0.216508	0.98	-0.98	-0.98
-0.281373	0.520199	0.98	-0.98	-0.98
0.296622	-0.354092	0.98	-0.98	-0.98
-0.366157	0.167229	0.98	-0.98	-0.98
-0.012273	-0.564256	0.98	-0.98	-0.98
0.667443	0.075564	0.98	-0.98	-0.98
0.262848	-0.539940	0.98	-0.98	-0.98
