0.866625	0.584242	-0.98	0.98	-0.98	-0.98	-0.98
0.733208	-0.678524	-0.98	-0.98	-0.98	0.98	-0.98
0.892175	-0.596316	-0.98	-0.98	-0.98	0.98	-0.98
0.348054	-0.663312	-0.98	-0.98	-0.98	0.98	-0.98
0.188395	-0.317900	-0.98	-0.98	-0.98	0.98	-0.98
0.947788	0.498208	-0.98	0.98	-0.98	-0.98	-0.98
0.553452	-0.019450	-0.98	-0.98	-0.98	-0.98	0.98
-0.484069	-0.399434	-0.98	-0.98	0.98	-0.98	-0.98
-0.628027	-0.236086	-0.98	-0.98	0.98	-0.98	-0.98
-0.060178	-0.681763	-0.98	-0.98	-0.98	-0.98	0.98
-0.828219	-0.793373	-0.98	-0.98	0.98	-0.98	-0.98
0.638210	-0.463744	-0.98	-0.98	-0.98	0.98	-0.98
0.424969	-0.952790	-0.98	-0.98	-0.98	0.98	-0.98
0.821682	0.617110	-0.98	0.98	-0.98	-0.98	-0.98
-0.735672	0.392898	0.98	-0.98	-0.98	-0.98	-0.98
0.113686	0.369554	-0.98	0.98	-0.98	-0.98	-0.98
0.407878	-0.824091	-0.98	-0.98	-0.98	0.98	-0.98
-0.610310	0.838250	0.98	-0.98	-0.98	-0.98	-0.98
0.734305	0.461905	-0.98	0.98	-0.98	-0.98	-0.98
-0.806455	-0.470327	-0.98	-0.98	0.98	-0.98	-0.98
0.713352	0.466428	-0.98	0.98	-0.98	-0.98	-0.98
-0.882204	0.715069	0.98	-0.98	-0.98	-0.98	-0.98
0.151329	0.296265	-0.98	0.98	-0.98	-0.98	-0.98
-0.231604	0.686850	0.98	-0.98	-0.98	-0.98	-0.98
-0.325213	-0.673759	-0.98	-0.98	0.98	-0.98	-0.98
0.408932	-0.091896	-0.98	-0.98	-0.98	-0.98	0.98
0.780434	0.399499	-0.98	0.98	-0.98	-0.98	-0.98
0.140225	0.286178	-0.98	0.98	-0.98	-0.98	-0.98
0.641182	0.793121	-0.98	0.98	-0.98	-0.98	-0.98
-0.023052	-0.221315	-0.98	-0.98	-0.98	-0.98	0.98
-0.751715	0.419194	0.98	-0.98	-0.98	-0.98	-0.98
-0.632789	0.281683	0.98	-0.98	-0.98	-0.98	-0.98
0.387690	0.016286	-0.98	-0.98	-0.98	-0.98	0.98
-0.841693	0.908755	0.98	-0.98	-0.98	-0.98	-0.98
-0.506588	-0.105575	-0.98	-0.98	0.98	-0.98	-0.98
-0.114968	0.812130	0.98	-0.98	-0.98	-0.98	-0.98
-0.766868	-0.877219	-0.98	-0.98	0.98	-0.98	-0.98
0.081748	0.722872	-0.98	-0.98	-0.98	-0.98	0.98
-0.670734	-0.346635	-0.98	-0.98	0.98	-0.98	-0.98
-0.250244	0.491793	0.98	-0.98	-0.98	-0.98	-0.98
-0.033087	0.565272	-0.98	-0.98	-0.98	-0.98	0.98
-0.703494	-0.855569	-0.98	-0.98	0.98	-0.98	-0.98
0.783304	-0.842446	-0.98	-0.98	-0.98	0.98	-0.98
0.105160	-0.480221	-0.98	-0.98	-0.98	0.98	-0.98
0.760921	-0.712627	-0.98	-0.98	-0.98	0.98	-0.98
0.008460	0.052465	-0.98	-0.98	-0.98	-0.98	0.98
-0.483593	-0.511994	-0.98	-0.98	0.98	-0.98	-0.98
0.666458	-0.757718	-0.98	-0.98	-0.98	0.98	-0.98
0.710947	0.877247	-0.98	0.98	-0.98	-0.98	-0.98
-0.972481	-0.147203	-0.98	-0.98	0.98	-0.98	-0.98
-0.580095	-0.377149	-0.98	-0.98	0.98	-0.98	-0.98
-0.558822	-0.805384	-0.98	-0.98	0.98	-0.98	-0.98
0.287699	0.439590	-0.98	0.98	-0.98	-0.98	-0.98
0.026045	-0.436085	-0.98	-0.98	-0.98	-0.98	0.98
-0.702861	0.436266	0.98	-0.98	-0.98	-0.98	-0.98
0.027280	0.101129	-0.98	-0.98	-0.98	-0.98	0.98
-0.901541	0.580483	0.98	-0.98	-0.98	-0.98	-0.98
-0.302574	-0.852910	-0.98	-0.98	0.98	-0.98	-0.98
-0.465308	0.187570	0.98	-0.98	-0.98	-0.98	-0.98
-0.194055	-0.364546	-0.98	-0.98	0.98	-0.98	-0.98
0.111907	0.406458	-0.98	0.98	-0.98	-0.98	-0.98
0.005596	-0.878290	-0.98	-0.98	-0.98	-0.98	0.98
-0.404700	0.406825	0.98	-0.98	-0.98	-0.98	-0.98
-0.964219	-0.819482	-0.98	-0.98	0.98	-0.98	-0.98
-0.758975	0.642723	0.98	-0.98	-0.98	-0.98	-0.98
-0.568198	0.425980	0.98	-0.98	-0.98	-0.98	-0.98
-0.441567	0.371422	0.98	-0.98	-0.98	-0.98	-0.98
-0.116308	-0.585759	-0.98	-0.98	0.98	-0.98	-0.98
-0.451025	-0.304426	-0.98	-0.98	0.98	-0.98	-0.98
-0.279111	-0.921280	-0.98	-0.98	0.98	-0.98	-0.98
-0.356083	0.008718	-0.98	-0.98	-0.98	-0.98	0.98
0.711096	0.866057	-0.98	0.98	-0.98	-0.98	-0.98
0.100049	-0.716158	-0.98	-0.98	-0.98	0.98	-0.98
0.422661	0.660750	-0.98	0.98	-0.98	-0.98	-0.98
-0.494237	-0.591943	-0.98	-0.98	0.98	-0.98	-0.98
0.527000	0.149317	-0.98	0.98	-0.98	-0.98	-0.98
-0.564641	0.313661	0.98	-0.98	-0.98	-0.98	-0.98
0.560538	-0.509952	-0.98	-0.98	-0.98	0.98	-0.98
0.508114	-0.523327	-0.98	-0.98	-0.98	0.98	-0.98
0.549982	0.645506	-0.98	0.98	-0.98	-0.98	-0.98
-0.092226	-0.650811	-0.98	-0.98	-0.98	-0.98	0.98
0.958882	-0.966091	-0.98	-0.98	-0.98	0.98	-0.98
0.287213	-0.918530	-0.98	-0.98	-0.98	0.98	-0.98
-0.102134	0.840283	0.98	-0.98	-0.98	-0.98	-0.98
-0.548491	0.990222	0.98	-0.98	-0.98	-0.98	-0.98
0.467320	-0.616473	-0.98	-0.98	-0.98	0.98	-0.98
0.900621	-0.800660	-0.98	-0.98	-0.98	0.98	-0.98
-0.509673	-0.336744	-0.98	-0.98	0.98	-0.98	-0.98
-0.923954	0.279922	0.98	-0.98	-0.98	-0.98	-0.98
0.554057	-0.648480	-0.98	-0.98	-0.98	0.98	-0.98
-0.897477	0.613849	0.98	-0.98	-0.98	-0.98	-0.98
-0.685507	-0.182255	-0.98	-0.98	0.98	-0.98	-0.98
-0.603884	0.139432	0.98	-0.98	-0.98	-0.98	-0.98
-0.936575	-0.000987	-0.98	-0.98	-0.98	-0.98	0.98
-0.026828	0.882787	-0.98	-0.98	-0.98	-0.98	0.98
0.888966	0.063511	-0.98	-0.98	-0.98	-0.98	0.98
-0.953750	0.333098	0.98	-0.98	-0.98	-0.98	-0.98
